,id,text,labels
791,68,but the screen size is not that bad for email and web hosting. i like this machine because its very lightweight. very convenient when you travel and the battery life is excellent. time of battery life is really something else. i highly recommend that you buy this product. ,"[1, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
792,7,"it crashes ,  and when it goes flat ,  it just dies ( like a pc ,  maybe worse )  and i loose all my open documents ! i hate it ! ","[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
793,70,it is the easiest computer i have ever used i love it ! i cannot say enough good for it ! ,"[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
794,72,"it has a org ! i fine org ""  your professional notebook meets all my needs for a laptop computer when on the go. i like to use it at your terminal the race track to watch the horse races. it is face and face. as a graphic arts a retired instructor i still love to play with the graphic with photos and clip art . it has just a great toy to have around. ","[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
795,73,very very slow laptop. quantity of space and junk programs. cannot run with standard operating system cd because of proprietary hardware drivers. keys are all in weird places and is way too large for the way it is designed. lots of extra space but the keyboard is really small. ,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -1, -2, -2, -2, -2, -2]"
796,266,"amazing machine. it is a big big ,  but since it has a cardinal ""  screen what would you expect ! it is truly a desktop replacement. very fast and efficient ! does a great job with video shot on a canon of film. very happy with my ordinal edition laptop ! ","[2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
797,259,"the sound is very intuitive ,  so much so that i never want to use buttons to click again ! of course ,  i also have several great software packages that came for free including org ,  org ,  and more. i especially appreciate the fact that it has cardinal viruses and software problems ! the only problem for me is how dirty the screen gets ,  and rather quickly too. i also enjoy the fact that my own professional laptop allows me to run windows cardinal on it by using the same program. now i have the best of both worlds with all of the power and ease of the org ! i also got the added bonus of a cardinal ""  hd monitor ,  which really helps to extend my screen and keep my eyes fresh ! ","[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, 1, -2, -2, -2, 1, -2, -2, -2, -2, -2]"
798,100,"i never have had a good result with this computer. i was told by many  that it was a great computer ,  but we got one of these ,  and it worked  great for date ,  and as soon as date was up ,  then it got  really bad. they told me it was my loss even though it was the computer ,  not  what i have done. the hard drive crashed as well ,  and i had to buy a new  power cord. they told me to open the computer ,  and i did not need  to do that ,  and i lost pictures of my parents first 2 years of her  life. i do not like this company nor the other brand ,  and i will never  buy another one because i have put more into it then it is worth. i would  rather spend my money on a computer that costs more then a thing that  is not good at your terminal all. ","[-1, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -1, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2]"
799,147,"the right speaker did not work. again ,  the same problem ,  the right speaker did not work. i returned the ordinal laptop for a full text. ","[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
800,149,the mouse pad and buttons are the worst i have ever seen. sometimes you will be moving your finger and the pointer will not even move. the mouse buttons are hard to push. i can not believe hp put this out. do not buy you will be disappointed. i am returning mine ,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
801,150,org is a locally made pc. the graphics are awful and the wireless switch it at your terminal the top rather than the side which i am used to it being on the side. with the switch being at your terminal the top you need to hit the key combination rather than just flicking a switch. so in a brief summary i would have to say that i would not recommend dell moneyo 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop. ,"[-1, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
802,275,"i love hp ,  it is the only computer / printer we will buy. this is perfect for her field. ","[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
803,104,"at ordinal when i got this product ,  i loved it. the computer itself was fast ,  ran smoothly ,  and had no problems. then ,  within date ,  the org flipped out on me. so i called him ,  and after being on the phone for time ,  i finally got a replacement which i should not have had a problem getting since it was under wraps. date ,  the battery went. they gave me a hard time yet again ,  but their was a fire in the battery itself ,  it did not die. then ,  date after the warrant expired ,  the replacement order went. i had to pay  dollar cardinal for a universal computer for this cheap  dollar cardinal laptop. not worth it one bit. the people are frustrating to work with ,  the product itself is very badly made ,  and the accessories are less than satisfactory. also ,  my sister got the exact same laptop ( since they were so cheap )  and after date ,  the screen split in cardinal just from date use. apparently under the screen there are cardinal little wires and when the screen gets moved back and forth ,  they come loose. and it is impossible to get them back in. ","[2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2]"
804,122,"strengths : well-shaped weaknesses : a bad idea ! after time the screen of the notebook switched off. it was still working ,  but there was nothing on the screen. i was said it is okay. very disappointed ! did not expect to repair it at your terminal once ! do not buy this model. ","[2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
805,124,"an absolutely beautiful machine that no one should get of their own free will. mine came at your terminal  dollar 1 , cardinal w / o a dvd . (  !  ) . the screen is framed by film to a full-inch margin that is obviously unnecessary ,  reduces the screen size and increases the bulk. the cardinal usb ports are nice ,  but the cardinal on the side only work now and then. keyboard could use some time. did i mention everything about it ,  from size to weight to keyboard screams bulk ? ","[2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -1, -2]"
806,263,"i am glad i made the choice to switch and buy this org. the benefits were immediate ! awesome graphics ! the magnetic plug-in power charging power cord is great ( i even put it to the test by accident ) - excellent innovation ! this laptop rocks ( only wish it could run for cad - which org does not support )  ! i have saved a lot of time and resources so far ,  using my new golf pro. ","[2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
807,257,"i have never had any issues or problems with my art professional so far ,  and it is still as fast as it was when i ordinal bought it. i especially like the big keyboard. it makes doing work at your time so much easier. it is also very lightweight ,  making transporting this computer very easy. the graphics on this computer are also stellar - very clear and vivid. i use photos all the time ,  which is a great program for anyone who is into photography - amateurs and experts alike. the program came with the computer and works beautifully. i definitely will buy a org again if and when this computer ever fails. ","[1, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, 1, -2, -2, -2, -2, -2]"
808,102,my hp ##e-2 died after date. it started out getting hot after date. at date it started shutting off after cardinal or 10 minutes. i use a cooling pad but it does not help. i took it to the shop and they said it would cost too much to repair it. ,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2]"
809,11,"i will have to say that i love my best professional ! it fires up in the time in time and i have never had any issues with it freezing. this is now my ordinal major professional and i really honestly love it ! the modern professional is very sturdy and versatile. i love it ! i even got my teenage son one ,  because of the features that it offers ,  like ,  photo ,  pop ,  garage band and more ! we are addicted to the org. this is a great laptop and i would recommend it to anyone. the operating system takes some getting used to especially after being a windows user for so long but the learning curve is so worth it ! great laptop that offers many great features ! lightweight and the screen is beautiful ! ","[1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 1, -2, -2, -2, -2, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
